"","simnum","dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FielSize","CatchRadius","NumVentures","density"
"3555",1,2.22002551020408,559.446428571429,0.394003598675636,0.394003598675636,0.394003598675636,252,"5",3,25,1,4,2
"3556",2,1.87687687687688,67.5675675675676,0.490098048640721,0.490098048640721,0.490098048640721,36,"1",3,25,1,4,2
"3557",2,2.00017470300489,288.025157232704,0.493039108219981,0.493039108219981,0.493039108219981,144,"2",3,25,1,4,2
"3558",2,2.03261070451689,658.565868263473,0.4634867365327,0.4634867365327,0.4634867365327,324,"3",3,25,1,4,2
"3559",2,2.04225143009502,1176.33682373473,0.450390460823138,0.450390460823138,0.450390460823138,576,"4",3,25,1,4,2
"3560",2,2.05724912001063,518.426778242678,0.433411324440095,0.433411324440095,0.433411324440095,252,"5",3,25,1,4,2
"3561",3,1.93965517241379,69.8275862068966,0.403715206000056,0.403715206000056,0.403715206000056,36,"1",3,25,1,4,2
"3562",3,1.90481411862991,274.293233082707,0.448941998092788,0.448941998092788,0.448941998092788,144,"2",3,25,1,4,2
"3563",3,2.0116399106729,651.77133105802,0.425962152118072,0.425962152118072,0.425962152118072,324,"3",3,25,1,4,2
"3564",3,2.15112025605853,1239.04526748971,0.388680656116473,0.388680656116473,0.388680656116473,576,"4",3,25,1,4,2
"3565",3,2.36287934863064,595.445595854922,0.343739025938083,0.343739025938083,0.343739025938083,252,"5",3,25,1,4,2
"3566",4,2.58035714285714,92.8928571428571,0.328449263155149,0.328449263155149,0.328449263155149,36,"1",3,25,1,4,2
"3567",4,1.94877136752137,280.623076923077,0.434870167352058,0.434870167352058,0.434870167352058,144,"2",3,25,1,4,2
"3568",4,2.02570093457944,656.327102803738,0.451681119446684,0.451681119446684,0.451681119446684,324,"3",3,25,1,4,2
"3569",4,2.10424825083542,1212.0469924812,0.419065895841151,0.419065895841151,0.419065895841151,576,"4",3,25,1,4,2
"3570",4,2.22553223501091,560.834123222749,0.378205896637203,0.378205896637203,0.378205896637203,252,"5",3,25,1,4,2
"3571",5,1.98412698412698,71.4285714285714,0.452277442494834,0.452277442494834,0.452277442494834,36,"1",3,25,1,4,2
"3572",5,2.14074074074074,308.266666666667,0.4184200019622,0.4184200019622,0.4184200019622,144,"2",3,25,1,4,2
"3573",5,1.97160883280757,638.801261829653,0.456349785656664,0.456349785656664,0.456349785656664,324,"3",3,25,1,4,2
"3574",5,2.05648915490076,1184.53775322284,0.431719573281359,0.431719573281359,0.431719573281359,576,"4",3,25,1,4,2
"3575",5,2.1755864587723,548.24778761062,0.401706973586901,0.401706973586901,0.401706973586901,252,"5",3,25,1,4,2
"3576",6,2.12765957446809,76.5957446808511,0.534525331874369,0.534525331874369,0.534525331874369,36,"1",3,25,1,4,2
"3577",6,1.98731674382716,286.173611111111,0.460889256192506,0.460889256192506,0.460889256192506,144,"2",3,25,1,4,2
"3578",6,1.96160130718954,635.558823529412,0.446716664827512,0.446716664827512,0.446716664827512,324,"3",3,25,1,4,2
"3579",6,2.04499551166966,1177.91741472172,0.441121051557365,0.441121051557365,0.441121051557365,576,"4",3,25,1,4,2
"3580",6,2.1526750142288,542.474103585657,0.434506235373034,0.434506235373034,0.434506235373034,252,"5",3,25,1,4,2
"3581",7,1.91753472222222,69.03125,0.435067317133968,0.435067317133968,0.435067317133968,36,"1",3,25,1,4,2
"3582",7,1.90774533657745,274.715328467153,0.457953477098422,0.457953477098422,0.457953477098422,144,"2",3,25,1,4,2
"3583",7,1.9090442945608,618.5303514377,0.462751115742095,0.462751115742095,0.462751115742095,324,"3",3,25,1,4,2
"3584",7,2.10035796105384,1209.80618556701,0.394326217283185,0.394326217283185,0.394326217283185,576,"4",3,25,1,4,2
"3585",7,2.45191952750092,617.883720930233,0.312691744530295,0.312691744530295,0.312691744530295,252,"5",3,25,1,4,2
"3586",8,2.17335390946502,78.2407407407407,0.588623324396279,0.588623324396279,0.588623324396279,36,"1",3,25,1,4,2
"3587",8,2.0386396011396,293.564102564103,0.479396468141852,0.479396468141852,0.479396468141852,144,"2",3,25,1,4,2
"3588",8,2.03342485492854,658.829652996845,0.446514920669423,0.446514920669423,0.446514920669423,324,"3",3,25,1,4,2
"3589",8,2.10597454615048,1213.04133858268,0.405974544284324,0.405974544284324,0.405974544284324,576,"4",3,25,1,4,2
"3590",8,2.2351865702651,563.267015706806,0.353716063305556,0.353716063305556,0.353716063305556,252,"5",3,25,1,4,2
"3591",9,1.78062678062678,64.1025641025641,0.530958424017657,0.530958424017657,0.530958424017657,36,"1",3,25,1,4,2
"3592",9,1.76944444444444,254.8,0.465477516175151,0.465477516175151,0.465477516175151,144,"2",3,25,1,4,2
"3593",9,1.8143557587123,587.851265822785,0.483452474879942,0.483452474879942,0.483452474879942,324,"3",3,25,1,4,2
"3594",9,2.02104377104377,1164.12121212121,0.428571428571429,0.428571428571429,0.428571428571429,576,"4",3,25,1,4,2
"3595",9,2.33245357891584,587.778301886792,0.367992541371512,0.367992541371512,0.367992541371512,252,"5",3,25,1,4,2
"3596",10,1.72972972972973,62.2702702702703,0.521286446121831,0.521286446121831,0.521286446121831,36,"1",3,25,1,4,2
"3597",10,1.96778549382716,283.361111111111,0.464156074149117,0.464156074149117,0.464156074149117,144,"2",3,25,1,4,2
"3598",10,1.99410029498525,646.088495575221,0.474984737706583,0.474984737706583,0.474984737706583,324,"3",3,25,1,4,2
"3599",10,2.07684319833853,1196.26168224299,0.424456778338933,0.424456778338933,0.424456778338933,576,"4",3,25,1,4,2
"3600",10,2.23161645610625,562.367346938776,0.359969880226823,0.359969880226823,0.359969880226823,252,"5",3,25,1,4,2
"3601",1,0.5,18,0.422649730810374,0.422649730810374,0.422649730810374,36,"1",3,26,1,4,0.5
"3602",1,0.537202380952381,77.3571428571429,0.487010823957423,0.487010823957423,0.487010823957423,144,"2",3,26,1,4,0.5
"3603",1,0.465858470154003,150.938144329897,0.554638228584877,0.554638228584877,0.554638228584877,324,"3",3,26,1,4,0.5
"3604",1,0.506667148919753,291.840277777778,0.454508500882226,0.454508500882226,0.454508500882226,576,"4",3,26,1,4,0.5
"3605",1,0.595744680851064,150.127659574468,0.336316196915888,0.336316196915888,0.336316196915888,252,"5",3,26,1,4,0.5
"3606",2,0.426767676767677,15.3636363636364,0.607767729723632,0.607767729723632,0.607767729723632,36,"1",3,26,1,4,0.5
"3607",2,0.59320987654321,85.4222222222222,0.476365061911357,0.476365061911357,0.476365061911357,144,"2",3,26,1,4,0.5
"3608",2,0.532608695652174,172.565217391304,0.48053751835068,0.48053751835068,0.48053751835068,324,"3",3,26,1,4,0.5
"3609",2,0.500303515928516,288.174825174825,0.456339717780438,0.456339717780438,0.456339717780438,576,"4",3,26,1,4,0.5
"3610",2,0.461328976034858,116.254901960784,0.418912796852024,0.418912796852024,0.418912796852024,252,"5",3,26,1,4,0.5
"3611",3,0.396825396825397,14.2857142857143,0.452277442494834,0.452277442494834,0.452277442494834,36,"1",3,26,1,4,0.5
"3612",3,0.466944444444444,67.24,0.375304952445576,0.375304952445576,0.375304952445576,144,"2",3,26,1,4,0.5
"3613",3,0.537191358024691,174.05,0.432519693464976,0.432519693464976,0.432519693464976,324,"3",3,26,1,4,0.5
"3614",3,0.537122938368056,309.3828125,0.402686079521003,0.402686079521003,0.402686079521003,576,"4",3,26,1,4,0.5
"3615",3,0.542410714285714,136.6875,0.361715261495775,0.361715261495775,0.361715261495775,252,"5",3,26,1,4,0.5
"3616",4,0.45,16.2,0.333333333333333,0.333333333333333,0.333333333333333,36,"1",3,26,1,4,0.5
"3617",4,0.380277777777778,54.76,0.430505202548501,0.430505202548501,0.430505202548501,144,"2",3,26,1,4,0.5
"3618",4,0.478096375945838,154.903225806452,0.393908473268674,0.393908473268674,0.393908473268674,324,"3",3,26,1,4,0.5
"3619",4,0.560550969601677,322.877358490566,0.346526950037703,0.346526950037703,0.346526950037703,576,"4",3,26,1,4,0.5
"3620",4,0.68262987012987,172.022727272727,0.296968796166757,0.296968796166757,0.296968796166757,252,"5",3,26,1,4,0.5
"3621",5,0.891975308641975,32.1111111111111,0.314005659429965,0.314005659429965,0.314005659429965,36,"1",3,26,1,4,0.5
"3622",5,0.640522875816993,92.2352941176471,0.373216829471991,0.373216829471991,0.373216829471991,144,"2",3,26,1,4,0.5
"3623",5,0.497779283348389,161.280487804878,0.464316771086559,0.464316771086559,0.464316771086559,324,"3",3,26,1,4,0.5
"3624",5,0.53832902670112,310.077519379845,0.404181235609351,0.404181235609351,0.404181235609351,576,"4",3,26,1,4,0.5
"3625",5,0.610013508949679,153.723404255319,0.331375424076103,0.331375424076103,0.331375424076103,252,"5",3,26,1,4,0.5
"3626",6,0.646464646464647,23.2727272727273,0.440983005625053,0.440983005625053,0.440983005625053,36,"1",3,26,1,4,0.5
"3627",6,0.549400252525252,79.1136363636364,0.495780515910389,0.495780515910389,0.495780515910389,144,"2",3,26,1,4,0.5
"3628",6,0.496749408983452,160.946808510638,0.514436041572712,0.514436041572712,0.514436041572712,324,"3",3,26,1,4,0.5
"3629",6,0.532702915681639,306.836879432624,0.432447901408704,0.432447901408704,0.432447901408704,576,"4",3,26,1,4,0.5
"3630",6,0.610013508949679,153.723404255319,0.331375424076103,0.331375424076103,0.331375424076103,252,"5",3,26,1,4,0.5
"3631",7,0.6,21.6,0.591751709536137,0.591751709536137,0.591751709536137,36,"1",3,26,1,4,0.5
"3632",7,0.475779132791328,68.5121951219512,0.524169048569114,0.524169048569114,0.524169048569114,144,"2",3,26,1,4,0.5
"3633",7,0.438902163812558,142.204301075269,0.562616475131851,0.562616475131851,0.562616475131851,324,"3",3,26,1,4,0.5
"3634",7,0.493948063380282,284.514084507042,0.458213752196996,0.458213752196996,0.458213752196996,576,"4",3,26,1,4,0.5
"3635",7,0.598963394881762,150.938775510204,0.344078847619979,0.344078847619979,0.344078847619979,252,"5",3,26,1,4,0.5
"3636",8,0.520833333333333,18.75,0.552786404500042,0.552786404500042,0.552786404500042,36,"1",3,26,1,4,0.5
"3637",8,0.525173611111111,75.625,0.477767032132906,0.477767032132906,0.477767032132906,144,"2",3,26,1,4,0.5
"3638",8,0.511824595157929,165.831168831169,0.435567478969842,0.435567478969842,0.435567478969842,324,"3",3,26,1,4,0.5
"3639",8,0.54223125564589,312.325203252033,0.389714018191605,0.389714018191605,0.389714018191605,576,"4",3,26,1,4,0.5
"3640",8,0.594289164941339,149.760869565217,0.3323300721688,0.3323300721688,0.3323300721688,252,"5",3,26,1,4,0.5
"3641",9,0.571428571428572,20.5714285714286,0.354502775632097,0.354502775632097,0.354502775632097,36,"1",3,26,1,4,0.5
"3642",9,0.642857142857143,92.5714285714286,0.218264040029428,0.218264040029428,0.218264040029428,144,"2",3,26,1,4,0.5
"3643",9,0.606035665294925,196.355555555556,0.278005127618845,0.278005127618845,0.278005127618845,324,"3",3,26,1,4,0.5
"3644",9,0.612560853379152,352.835051546392,0.310307549935715,0.310307549935715,0.310307549935715,576,"4",3,26,1,4,0.5
"3645",9,0.631944444444444,159.25,0.345346329292023,0.345346329292023,0.345346329292023,252,"5",3,26,1,4,0.5
"3646",10,0.308641975308642,11.1111111111111,0.683772233983162,0.683772233983162,0.683772233983162,36,"1",3,26,1,4,0.5
"3647",10,0.373456790123457,53.7777777777778,0.573598567288779,0.573598567288779,0.573598567288779,144,"2",3,26,1,4,0.5
"3648",10,0.4421834625323,143.267441860465,0.52542100212375,0.52542100212375,0.52542100212375,324,"3",3,26,1,4,0.5
"3649",10,0.5166015625,297.5625,0.448322715632629,0.448322715632629,0.448322715632629,576,"4",3,26,1,4,0.5
"3650",10,0.630541871921182,158.896551724138,0.370847130394104,0.370847130394104,0.370847130394104,252,"5",3,26,1,4,0.5
"3651",1,1.14619883040936,41.2631578947368,0.433053290486159,0.433053290486159,0.433053290486159,36,"1",3,26,1,4,1
"3652",1,1.05795019157088,152.344827586207,0.381147252244724,0.381147252244724,0.381147252244724,144,"2",3,26,1,4,1
"3653",1,1.00518876364287,325.68115942029,0.409189875024484,0.409189875024484,0.409189875024484,324,"3",3,26,1,4,1
"3654",1,1.09129739858907,628.587301587302,0.394331632942357,0.394331632942357,0.394331632942357,576,"4",3,26,1,4,1
"3655",1,1.20426065162907,303.473684210526,0.377828983161745,0.377828983161745,0.377828983161745,252,"5",3,26,1,4,1
"3656",2,1.26028806584362,45.3703703703704,0.521908556266243,0.521908556266243,0.521908556266243,36,"1",3,26,1,4,1
"3657",2,1.06773349436393,153.753623188406,0.425459237844136,0.425459237844136,0.425459237844136,144,"2",3,26,1,4,1
"3658",2,1.05126416370709,340.609589041096,0.412384922061535,0.412384922061535,0.412384922061535,324,"3",3,26,1,4,1
"3659",2,1.07741867342628,620.593155893536,0.409229400706079,0.409229400706079,0.409229400706079,576,"4",3,26,1,4,1
"3660",2,1.11114502781169,280.008547008547,0.405364683002267,0.405364683002267,0.405364683002267,252,"5",3,26,1,4,1
"3661",3,0.925925925925926,33.3333333333333,0.367544467966324,0.367544467966324,0.367544467966324,36,"1",3,26,1,4,1
"3662",3,0.895337301587302,128.928571428571,0.487010823957423,0.487010823957423,0.487010823957423,144,"2",3,26,1,4,1
"3663",3,1.00256856408982,324.832214765101,0.431909098182982,0.431909098182982,0.431909098182982,324,"3",3,26,1,4,1
"3664",3,1.13337546490005,652.824267782427,0.371560099245155,0.371560099245155,0.371560099245155,576,"4",3,26,1,4,1
"3665",3,1.35030864197531,340.277777777778,0.30306794756283,0.30306794756283,0.30306794756283,252,"5",3,26,1,4,1
"3666",4,0.84375,30.375,0.666666666666667,0.666666666666667,0.666666666666667,36,"1",3,26,1,4,1
"3667",4,1.00277777777778,144.4,0.541168532258876,0.541168532258876,0.541168532258876,144,"2",3,26,1,4,1
"3668",4,0.925173611111111,299.75625,0.480956270923091,0.480956270923091,0.480956270923091,324,"3",3,26,1,4,1
"3669",4,1.00980718085106,581.648936170213,0.448906810327234,0.448906810327234,0.448906810327234,576,"4",3,26,1,4,1
"3670",4,1.12529274004684,283.573770491803,0.413411539914587,0.413411539914587,0.413411539914587,252,"5",3,26,1,4,1
"3671",5,1.13777777777778,40.96,0.532292826653257,0.532292826653257,0.532292826653257,36,"1",3,26,1,4,1
"3672",5,1.13593380614657,163.574468085106,0.508130623162035,0.508130623162035,0.508130623162035,144,"2",3,26,1,4,1
"3673",5,1.0406378600823,337.166666666667,0.45767385545336,0.45767385545336,0.45767385545336,324,"3",3,26,1,4,1
"3674",5,1.06904958884878,615.772563176895,0.426155229331795,0.426155229331795,0.426155229331795,576,"4",3,26,1,4,1
"3675",5,1.11493374108053,280.963302752294,0.385880421137009,0.385880421137009,0.385880421137009,252,"5",3,26,1,4,1
"3676",6,1,36,0.422649730810374,0.422649730810374,0.422649730810374,36,"1",3,26,1,4,1
"3677",6,1.11157407407407,160.066666666667,0.377300150922761,0.377300150922761,0.377300150922761,144,"2",3,26,1,4,1
"3678",6,0.998303491129098,323.450331125828,0.437201562326294,0.437201562326294,0.437201562326294,324,"3",3,26,1,4,1
"3679",6,1.06428267347808,613.026819923372,0.41050869387242,0.41050869387242,0.41050869387242,576,"4",3,26,1,4,1
"3680",6,1.15588023088023,291.281818181818,0.379133782256438,0.379133782256438,0.379133782256438,252,"5",3,26,1,4,1
"3681",7,1.15740740740741,41.6666666666667,0.367544467966324,0.367544467966324,0.367544467966324,36,"1",3,26,1,4,1
"3682",7,1.08474576271186,156.203389830508,0.379180648927028,0.379180648927028,0.379180648927028,144,"2",3,26,1,4,1
"3683",7,0.957515121385367,310.234899328859,0.445945179439754,0.445945179439754,0.445945179439754,324,"3",3,26,1,4,1
"3684",7,1.03720858134921,597.432142857143,0.438392109223094,0.438392109223094,0.438392109223094,576,"4",3,26,1,4,1
"3685",7,1.14007027747486,287.297709923664,0.43013837816428,0.43013837816428,0.43013837816428,252,"5",3,26,1,4,1
"3686",8,0.907407407407407,32.6666666666667,0.622035526990773,0.622035526990773,0.622035526990773,36,"1",3,26,1,4,1
"3687",8,0.901408450704225,129.802816901408,0.489689636920171,0.489689636920171,0.489689636920171,144,"2",3,26,1,4,1
"3688",8,1.02545343697607,332.246913580247,0.450705781997449,0.450705781997449,0.450705781997449,324,"3",3,26,1,4,1
"3689",8,1.12567904345878,648.391129032258,0.382305791946094,0.382305791946094,0.382305791946094,576,"4",3,26,1,4,1
"3690",8,1.31787559985234,332.104651162791,0.2991974169889,0.2991974169889,0.2991974169889,252,"5",3,26,1,4,1
"3691",9,0.765625,27.5625,0.512049963525733,0.512049963525733,0.512049963525733,36,"1",3,26,1,4,1
"3692",9,0.811655405405405,116.878378378378,0.548003235333684,0.548003235333684,0.548003235333684,144,"2",3,26,1,4,1
"3693",9,0.983875435264324,318.775641025641,0.45186823619382,0.45186823619382,0.45186823619382,324,"3",3,26,1,4,1
"3694",9,1.03656517094017,597.061538461538,0.416817761893729,0.416817761893729,0.416817761893729,576,"4",3,26,1,4,1
"3695",9,1.11572802197802,281.163461538462,0.374050428950482,0.374050428950482,0.374050428950482,252,"5",3,26,1,4,1
"3696",10,0.802777777777778,28.9,0.358311052080252,0.358311052080252,0.358311052080252,36,"1",3,26,1,4,1
"3697",10,0.955223880597015,137.55223880597,0.450378918405295,0.450378918405295,0.450378918405295,144,"2",3,26,1,4,1
"3698",10,0.975029748624126,315.909638554217,0.475491496441024,0.475491496441024,0.475491496441024,324,"3",3,26,1,4,1
"3699",10,1.00591882104877,579.409240924092,0.473834966949748,0.473834966949748,0.473834966949748,576,"4",3,26,1,4,1
"3700",10,1.04564940331364,263.503649635036,0.471845317713596,0.471845317713596,0.471845317713596,252,"5",3,26,1,4,1
"3701",1,1.36111111111111,49,0.345346329292023,0.345346329292023,0.345346329292023,36,"1",3,26,1,4,1.5
"3702",1,1.37870819848975,198.533980582524,0.471114114652055,0.471114114652055,0.471114114652055,144,"2",3,26,1,4,1.5
"3703",1,1.52995642701525,495.705882352941,0.401259182919908,0.401259182919908,0.401259182919908,324,"3",3,26,1,4,1.5
"3704",1,1.61936257102273,932.752840909091,0.378961068631167,0.378961068631167,0.378961068631167,576,"4",3,26,1,4,1.5
"3705",1,1.74348455598456,439.358108108108,0.352228556404919,0.352228556404919,0.352228556404919,252,"5",3,26,1,4,1.5
"3706",2,1.56481481481481,56.3333333333333,0.445299803774771,0.445299803774771,0.445299803774771,36,"1",3,26,1,4,1.5
"3707",2,1.49393090569561,215.126050420168,0.493788581717085,0.493788581717085,0.493788581717085,144,"2",3,26,1,4,1.5
"3708",2,1.4520202020202,470.454545454545,0.483602220505678,0.483602220505678,0.483602220505678,324,"3",3,26,1,4,1.5
"3709",2,1.53168920710687,882.252983293556,0.442456043743729,0.442456043743729,0.442456043743729,576,"4",3,26,1,4,1.5
"3710",2,1.65349493210939,416.680722891566,0.392693411219946,0.392693411219946,0.392693411219946,252,"5",3,26,1,4,1.5
"3711",3,1.70447530864198,61.3611111111111,0.516220553153103,0.516220553153103,0.516220553153103,36,"1",3,26,1,4,1.5
"3712",3,1.49385245901639,215.114754098361,0.503096005000047,0.503096005000047,0.503096005000047,144,"2",3,26,1,4,1.5
"3713",3,1.48698884758364,481.7843866171,0.497229895700055,0.497229895700055,0.497229895700055,324,"3",3,26,1,4,1.5
"3714",3,1.60469714506173,924.305555555556,0.412246186354741,0.412246186354741,0.412246186354741,576,"4",3,26,1,4,1.5
"3715",3,1.87554680664917,472.637795275591,0.306002411343365,0.306002411343365,0.306002411343365,252,"5",3,26,1,4,1.5
"3716",4,1.45959595959596,52.5454545454545,0.405911474213995,0.405911474213995,0.405911474213995,36,"1",3,26,1,4,1.5
"3717",4,1.47120098039216,211.852941176471,0.446716664827512,0.446716664827512,0.446716664827512,144,"2",3,26,1,4,1.5
"3718",4,1.56729407002631,507.803278688525,0.446088290593003,0.446088290593003,0.446088290593003,324,"3",3,26,1,4,1.5
